# dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
6.502366159111261368e-03,7.440272718667984009e-03,3.658285364508628845e-03,-6.336821825243532658e-04,-1.490269904024899006e-03,6.569707766175270081e-04,-8.862731978297233582e-03,4.364991560578346252e-03,2.987520303577184677e-03,-5.229108035564422607e-03,8.447184227406978607e-04,-2.078690007328987122e-02,2.964394167065620422e-03,-2.975951647385954857e-03,-8.316989988088607788e-05,8.173346519470214844e-03,2.551318146288394928e-03,-6.543228626251220703e-01,-4.432284273207187653e-03,-2.357071731239557266e-03,-3.319298848509788513e-04,4.004129208624362946e-03,7.966943085193634033e-03,5.440525710582733154e-03,-4.996416158974170685e-03,-1.863947254605591297e-03,-7.548677735030651093e-03,-1.363584771752357483e-03,-3.931263461709022522e-03,4.108638036996126175e-03,-2.648573368787765503e-03,2.446854487061500549e-03
6.415553856641054153e-03,6.554994732141494751e-03,5.381794646382331848e-03,-2.216863445937633514e-03,1.080955262295901775e-03,2.675816416740417480e-03,-9.295566007494926453e-03,7.596524432301521301e-03,3.151366021484136581e-03,-7.501001469790935516e-03,2.914532087743282318e-04,-2.010489627718925476e-02,1.365304924547672272e-04,-4.635944962501525879e-03,2.784232608973979950e-03,1.862466335296630859e-03,1.802752725780010223e-03,-5.982378125190734863e-01,-4.991092719137668610e-03,-3.646964672952890396e-03,-2.471280284225940704e-03,4.573107697069644928e-03,9.381677955389022827e-03,5.594141781330108643e-03,-3.776263445615768433e-03,-2.261897549033164978e-03,-8.223816752433776855e-03,-4.190392792224884033e-05,-4.213968291878700256e-03,5.794480908662080765e-03,-4.778835922479629517e-03,1.475030556321144104e-03
5.813485477119684219e-03,8.821178227663040161e-03,6.504202261567115784e-03,-2.848966978490352631e-03,-1.831774716265499592e-03,-4.240106791257858276e-04,-1.109654270112514496e-02,-3.590062260627746582e-03,2.773978747427463531e-03,-5.360723473131656647e-03,1.188622321933507919e-03,-2.615227922797203064e-02,2.398762851953506470e-03,-4.335749894380569458e-03,1.072586514055728912e-03,5.912974476814270020e-03,3.644586540758609772e-03,-6.219015121459960938e-01,-4.999146796762943268e-03,-4.754806403070688248e-03,-2.792459912598133087e-03,4.842684604227542877e-03,1.087013259530067444e-02,4.057340323925018311e-03,-3.024828620254993439e-03,-2.715030685067176819e-03,-6.744535639882087708e-03,1.593511551618576050e-04,-3.657648339867591858e-03,6.309554446488618851e-03,-4.051741212606430054e-03,2.882370725274085999e-03
9.146856144070625305e-03,7.740978151559829712e-03,5.532583221793174744e-03,-2.260240726172924042e-03,4.593831254169344902e-04,-4.557985812425613403e-05,-1.171744614839553833e-02,1.107900589704513550e-02,3.239023033529520035e-03,-6.552959326654672623e-03,-2.939088735729455948e-03,-2.224084362387657166e-02,-5.683830240741372108e-04,-4.961750470101833344e-03,4.530261270701885223e-03,3.582239151000976562e-05,1.534835435450077057e-03,-9.293925762176513672e-01,-5.418890155851840973e-03,-2.755372319370508194e-03,-1.629917882382869720e-03,6.931574083864688873e-03,1.230319216847419739e-02,5.053631961345672607e-03,-2.893798053264617920e-03,-3.389349207282066345e-03,-1.298914104700088501e-02,-3.779400140047073364e-04,-2.757707610726356506e-03,2.716444898396730423e-03,-8.661784231662750244e-04,3.740811720490455627e-03
6.829023826867341995e-03,6.854955106973648071e-03,7.145797833800315857e-03,-4.002320580184459686e-03,3.512081457301974297e-04,-1.474475488066673279e-03,-1.119707524776458740e-02,4.282116889953613281e-03,3.566195722669363022e-03,-5.740786902606487274e-03,-1.128791365772485733e-03,-2.047840878367424011e-02,2.770114690065383911e-03,-3.461412852630019188e-03,2.388055436313152313e-03,-4.485473036766052246e-04,3.931757993996143341e-03,-8.808870315551757812e-01,-4.639000631868839264e-03,-2.652632538229227066e-03,-2.675194758921861649e-03,6.105900742113590240e-03,1.066191866993904114e-02,3.880217671394348145e-03,-2.251027151942253113e-03,-3.786025568842887878e-03,-9.889964014291763306e-03,-3.061944618821144104e-03,-6.856713443994522095e-04,4.774768371134996414e-03,-1.356333494186401367e-03,2.574289217591285706e-03
6.142226513475179672e-03,6.648529320955276489e-03,2.647167071700096130e-03,-4.185198806226253510e-03,-1.014133100397884846e-03,3.638835623860359192e-04,-9.520603343844413757e-03,1.335317920893430710e-02,3.472069744020700455e-03,-5.424234084784984589e-03,3.473600372672080994e-05,-1.896928623318672180e-02,2.398272976279258728e-03,-4.487317055463790894e-03,-1.734225079417228699e-04,3.786936402320861816e-03,3.607672639191150665e-03,-7.084189057350158691e-01,-3.655218286439776421e-03,-2.700901124626398087e-03,6.900746375322341919e-04,5.421229638159275055e-03,8.858930319547653198e-03,1.710675656795501709e-03,-3.714961931109428406e-03,-4.788456484675407410e-03,-6.564334034919738770e-03,-3.629134967923164368e-03,-2.973729744553565979e-03,5.244911182671785355e-03,-4.704456776380538940e-03,3.525966778397560120e-03
7.375820074230432510e-03,6.859187036752700806e-03,4.745272919535636902e-03,-4.957850091159343719e-03,-1.083199982531368732e-03,-7.304814644157886505e-04,-1.108415052294731140e-02,2.763165161013603210e-03,1.779768266715109348e-03,-5.338255316019058228e-03,1.324578188359737396e-04,-1.435272023081779480e-02,1.745221088640391827e-03,-4.963409155607223511e-03,3.230222500860691071e-03,4.087746143341064453e-03,3.256467171013355255e-03,-8.048124909400939941e-01,-4.383125342428684235e-03,-1.937287393957376480e-03,-6.357226520776748657e-04,6.421574391424655914e-03,8.558806031942367554e-03,3.614358603954315186e-03,-3.048885613679885864e-03,-3.884082660079002380e-03,-1.086568646132946014e-02,3.109406679868698120e-04,-3.245586529374122620e-03,3.886670339852571487e-03,-2.723384648561477661e-03,4.670040681958198547e-03
6.919304374605417252e-03,8.162159472703933716e-03,4.253214225172996521e-03,-4.330846481025218964e-03,1.066687400452792645e-03,6.190929561853408813e-04,-1.218848116695880890e-02,7.661927491426467896e-03,4.269959870725870132e-03,-4.614337347447872162e-03,8.390857838094234467e-04,-2.019909396767616272e-02,8.384379325434565544e-04,-6.815720349550247192e-03,1.236670650541782379e-03,1.760902255773544312e-02,3.172366879880428314e-03,-7.684277296066284180e-01,-3.175378544256091118e-03,-1.693023834377527237e-03,6.772419437766075134e-04,7.122353650629520416e-03,1.091394945979118347e-02,4.530370235443115234e-03,-4.287667572498321533e-03,-3.522789105772972107e-03,-1.045500207692384720e-02,-4.449198022484779358e-03,-4.940191283822059631e-03,5.435891915112733841e-03,-4.796337336301803589e-03,4.254842177033424377e-03
6.812446285039186478e-03,6.770554929971694946e-03,4.342189058661460876e-03,-2.042445354163646698e-03,-3.166974056512117386e-05,-1.375956460833549500e-03,-1.156172156333923340e-02,-7.797200232744216919e-04,5.989044904708862305e-03,-6.096008233726024628e-03,6.540431641042232513e-04,-2.495147660374641418e-02,3.767271991819143295e-03,-5.112495273351669312e-03,-2.560187131166458130e-04,1.345320045948028564e-02,1.082775183022022247e-03,-6.049230098724365234e-01,-3.405288560315966606e-03,-2.607340458780527115e-03,2.579291351139545441e-03,4.331448115408420563e-03,1.048776134848594666e-02,7.102422416210174561e-03,-4.965825006365776062e-03,-1.208325964398682117e-03,-8.867861703038215637e-03,-2.774940803647041321e-03,-3.643536940217018127e-03,4.679911304265260696e-03,-1.749984920024871826e-03,4.387574270367622375e-03
3.682153765112161636e-03,6.340194493532180786e-03,4.889806732535362244e-03,-3.193422220647335052e-03,-4.931512521579861641e-04,-4.297499544918537140e-04,-1.094729639589786530e-02,-1.018247567117214203e-02,3.129564225673675537e-03,-6.706071086227893829e-03,4.605664871633052826e-04,-2.718177065253257751e-02,2.165121957659721375e-03,-5.629550665616989136e-03,3.678444772958755493e-05,2.002269029617309570e-04,3.053781576454639435e-03,-6.596685051918029785e-01,-4.884944297373294830e-03,-4.375564400106668472e-03,-1.185440458357334137e-03,3.777430392801761627e-03,8.675944060087203979e-03,4.151180386543273926e-03,-1.029806211590766907e-03,-2.641042694449424744e-03,-6.307577714323997498e-03,-1.663597300648689270e-03,4.815515130758285522e-04,5.608648527413606644e-03,-4.492957144975662231e-03,2.444999292492866516e-03
4.916403908282518387e-03,6.698135286569595337e-03,3.581313416361808777e-03,-6.235620938241481781e-03,-1.285349135287106037e-03,-1.085685566067695618e-03,-8.293148130178451538e-03,-4.478013142943382263e-03,4.776685498654842377e-03,-3.442977555096149445e-03,-1.000291202217340469e-03,-2.193544432520866394e-02,1.409737276844680309e-03,-4.907421767711639404e-03,8.789869025349617004e-04,5.764290690422058105e-03,2.671050839126110077e-03,-7.059614062309265137e-01,-3.835552139207720757e-03,-2.766857389360666275e-03,-1.163561828434467316e-03,5.981885828077793121e-03,8.138336241245269775e-03,4.542924463748931885e-03,-2.963822335004806519e-03,-1.846047234721481800e-03,-8.047905750572681427e-03,-7.887128740549087524e-04,-2.385223284363746643e-03,4.571926314383745193e-03,-1.950439065694808960e-03,2.773808315396308899e-03
6.826539058238267899e-03,7.831890136003494263e-03,2.991555258631706238e-03,-4.311363212764263153e-03,-2.690452383831143379e-04,5.001025274395942688e-04,-8.481299504637718201e-03,-2.202123403549194336e-03,2.071075607091188431e-03,-4.030550830066204071e-03,-1.127763185650110245e-03,-9.567458182573318481e-03,2.471337793394923210e-04,-5.522180348634719849e-03,1.903808675706386566e-03,6.966620683670043945e-03,2.640576101839542389e-03,-6.844875216484069824e-01,-3.512435359880328178e-03,-3.094770945608615875e-04,9.990055114030838013e-04,6.510795094072818756e-03,7.780026644468307495e-03,6.554834544658660889e-03,-3.024656325578689575e-03,-3.483651205897331238e-03,-6.339673884212970734e-03,-2.601945772767066956e-03,-2.299631014466285706e-03,4.180409479886293411e-03,-4.750773310661315918e-03,3.065811470150947571e-03
4.465381149202585220e-03,5.880746990442276001e-03,4.242567345499992371e-03,-3.375607542693614960e-03,5.577754927799105644e-04,3.391454927623271942e-03,-7.355297449976205826e-03,5.428804084658622742e-03,2.690903376787900925e-03,-5.218791775405406952e-03,-9.107450023293495178e-05,-2.100995555520057678e-02,4.267579643055796623e-04,-4.606861621141433716e-03,7.532816380262374878e-04,6.282798945903778076e-03,1.702767796814441681e-03,-6.266570687294006348e-01,-2.142258686944842339e-03,-1.872914377599954605e-03,-1.094737090170383453e-03,4.112646915018558502e-03,6.630130112171173096e-03,4.449717700481414795e-03,-3.115626052021980286e-03,-3.405621275305747986e-03,-5.725726485252380371e-03,-1.836510375142097473e-03,-2.742553129792213440e-03,6.692491937428712845e-03,-5.635589361190795898e-03,1.862326636910438538e-03
3.136250656098127365e-03,4.484448581933975220e-03,4.317453131079673767e-03,-3.713152371346950531e-03,-1.733769779093563557e-03,-2.437298186123371124e-03,-1.116050407290458679e-02,2.330491319298744202e-03,3.780121915042400360e-03,-2.093580551445484161e-03,2.328807022422552109e-03,-1.584275439381599426e-02,4.404569044709205627e-03,-1.976512139663100243e-03,-3.628570586442947388e-03,1.525979489088058472e-02,2.061796374619007111e-03,-6.383925080299377441e-01,-1.027353806421160698e-03,-3.552424255758523941e-03,-9.407261386513710022e-04,3.856399096548557281e-03,5.905006080865859985e-03,2.985395491123199463e-03,-2.842082642018795013e-03,-2.449957653880119324e-03,-3.493611700832843781e-03,-2.908805385231971741e-03,-1.371363177895545959e-03,6.971389520913362503e-03,-3.273181617259979248e-03,4.120601341128349304e-03
5.908005405217409134e-03,9.399894624948501587e-03,3.699949011206626892e-03,-2.064480446279048920e-03,-2.276306040585041046e-03,-5.699070170521736145e-04,-1.225045509636402130e-02,-1.384770497679710388e-03,1.301143900491297245e-03,-4.535379819571971893e-03,7.299645803868770599e-04,-2.848190441727638245e-02,2.126205712556838989e-03,-4.918567836284637451e-03,6.327880546450614929e-04,1.782899349927902222e-02,7.604742422699928284e-04,-8.147925138473510742e-01,-2.987497253343462944e-03,-1.828207168728113174e-03,4.030130803585052490e-04,6.312408484518527985e-03,8.501958101987838745e-03,5.441717803478240967e-03,-3.263726830482482910e-03,-3.182323649525642395e-03,-8.374154567718505859e-03,-3.439361229538917542e-03,-1.771623268723487854e-03,3.793277312070131302e-03,-2.586724236607551575e-03,4.873933270573616028e-03
5.123954731971025467e-03,8.073348551988601685e-03,6.103744730353355408e-03,-5.165624432265758514e-03,2.075801603496074677e-03,-2.718691248446702957e-03,-1.085404120385646820e-02,2.493266016244888306e-03,2.836205530911684036e-03,-4.286670126020908356e-03,1.742260064929723740e-03,-2.378097549080848694e-02,3.960132598876953125e-03,-3.442782675847411156e-03,-8.980790153145790100e-04,9.543500840663909912e-03,2.361548133194446564e-03,-8.885926008224487305e-01,-2.868973417207598686e-03,-1.961557660251855850e-03,1.007390208542346954e-03,6.624848581850528717e-03,1.150486990809440613e-02,5.544506013393402100e-03,-5.170248448848724365e-03,-4.988996312022209167e-03,-8.995477110147476196e-03,-7.694059982895851135e-03,-1.886958256363868713e-03,6.534517277032136917e-03,-3.608539700508117676e-03,2.807261422276496887e-03
6.867848802357912064e-03,7.230240851640701294e-03,3.876743838191032410e-03,-3.720200620591640472e-03,7.947039557620882988e-04,1.191350631415843964e-03,-1.147502660751342773e-02,1.084810495376586914e-02,4.680575337260961533e-03,-5.220742896199226379e-03,-5.094246007502079010e-04,-2.064905688166618347e-02,2.333743497729301453e-03,-5.905069410800933838e-03,-4.610279574990272522e-04,1.074124872684478760e-02,2.702523954212665558e-03,-7.227116227149963379e-01,-2.581530017778277397e-03,-3.430786076933145523e-03,5.773357115685939789e-04,5.621538497507572174e-03,1.116964593529701233e-02,4.279583692550659180e-03,-5.261657759547233582e-03,-4.605462774634361267e-03,-8.093001320958137512e-03,-4.160584881901741028e-03,-4.918823018670082092e-03,5.764805246144533157e-03,-3.758020699024200439e-03,4.562521353363990784e-03
8.157283067703247070e-03,8.275110274553298950e-03,3.003677353262901306e-03,-3.314270637929439545e-03,-5.393374012783169746e-04,1.752311363816261292e-04,-1.148934848606586456e-02,7.080513983964920044e-03,4.027904476970434189e-03,-4.128799773752689362e-03,1.146481838077306747e-03,-2.055316045880317688e-02,6.347316084429621696e-04,-7.142253220081329346e-03,4.072552546858787537e-04,1.582806557416915894e-02,9.747436270117759705e-04,-7.424950003623962402e-01,-4.077264107763767242e-03,-2.909342292696237564e-03,1.077052205801010132e-03,6.183386780321598053e-03,1.001046970486640930e-02,5.554236471652984619e-03,-3.670506179332733154e-03,-2.546103671193122864e-03,-1.054155826568603516e-02,-3.754103556275367737e-03,-4.148969426751136780e-03,4.057717043906450272e-03,-3.398433327674865723e-03,3.088915720582008362e-03
7.445216644555330276e-03,7.781390100717544556e-03,4.632292315363883972e-03,-3.048361279070377350e-03,1.024301047436892986e-03,-2.122512087225914001e-04,-1.147141493856906891e-02,1.068507321178913116e-02,4.335556644946336746e-03,-2.947730943560600281e-03,-4.896381869912147522e-05,-2.675255760550498962e-02,1.412168960087001324e-03,-5.252040922641754150e-03,-1.338338479399681091e-04,1.954130828380584717e-02,1.108051277697086334e-03,-8.023858666419982910e-01,-2.111800713464617729e-03,-4.069271031767129898e-03,2.174059860408306122e-03,7.145845331251621246e-03,1.081569865345954895e-02,7.165700197219848633e-03,-4.391644150018692017e-03,-2.286622300744056702e-03,-1.047330908477306366e-02,-8.051740005612373352e-03,-4.063406959176063538e-03,5.273767281323671341e-03,-2.453334629535675049e-03,2.560349181294441223e-03
6.431881804019212723e-03,5.997959524393081665e-03,3.928562626242637634e-03,-1.980110071599483490e-03,6.553482962772250175e-04,-2.473386470228433609e-03,-1.145343855023384094e-02,4.147607833147048950e-04,3.978490363806486130e-03,-3.079167567193508148e-03,1.193018164485692978e-03,-2.428876981139183044e-02,3.297384362667798996e-03,-4.834428429603576660e-03,-1.735495403409004211e-03,1.248658448457717896e-02,2.602235414087772369e-03,-6.947325468063354492e-01,-1.574762864038348198e-03,-3.673637751489877701e-03,2.561644650995731354e-03,6.131635047495365143e-03,1.023237779736518860e-02,6.917625665664672852e-03,-4.981635138392448425e-03,-1.020508003421127796e-03,-6.857939064502716064e-03,-5.661936476826667786e-03,-2.985337749123573303e-03,3.700092900544404984e-03,-3.353517502546310425e-03,3.174753859639167786e-03
7.144419942051172256e-03,6.538439542055130005e-03,6.004026159644126892e-03,-4.123168997466564178e-03,2.165424637496471405e-03,-5.222745239734649658e-04,-1.288614980876445770e-02,8.911693468689918518e-03,4.695157054811716080e-03,-4.000816494226455688e-03,2.276228275150060654e-03,-2.359365299344062805e-02,1.139668631367385387e-03,-7.692899554967880249e-03,-3.353031352162361145e-04,6.199918687343597412e-03,2.797725610435009003e-03,-7.648749351501464844e-01,-2.379976911470293999e-03,-5.126806441694498062e-03,2.263841219246387482e-03,6.402992643415927887e-03,1.148040965199470520e-02,4.891715943813323975e-03,-4.083577543497085571e-03,-1.695906859822571278e-03,-8.206857368350028992e-03,-5.287798121571540833e-03,-4.151845350861549377e-03,6.114677060395479202e-03,-3.428716212511062622e-03,2.513052895665168762e-03
5.561631638556718826e-03,4.012975841760635376e-03,5.472755059599876404e-03,-2.670164220035076141e-03,-2.585697220638394356e-04,-1.704314723610877991e-03,-1.170857436954975128e-02,7.133653387427330017e-03,3.786314744502305984e-03,-4.740925505757331848e-03,2.668364904820919037e-04,-2.687446400523185730e-02,1.685242983512580395e-03,-4.686936736106872559e-03,-2.585658803582191467e-04,1.052173227071762085e-02,2.981693483889102936e-03,-7.213459014892578125e-01,-2.503112656995654106e-03,-5.701320711523294449e-03,-1.770119182765483856e-03,5.086549557745456696e-03,7.871981710195541382e-03,6.391018629074096680e-03,-4.029265604913234711e-03,-4.834105493500828743e-04,-9.160913527011871338e-03,-1.149790361523628235e-03,-3.891998901963233948e-03,4.904680419713258743e-03,-2.500940114259719849e-03,2.789305523037910461e-03
6.958723533898591995e-03,6.173823028802871704e-03,4.363706335425376892e-03,-3.212924115359783173e-03,1.207026536576449871e-03,1.897655427455902100e-03,-1.119320280849933624e-02,1.455819793045520782e-02,6.584839429706335068e-03,-4.777921363711357117e-03,-7.933662272989749908e-04,-1.690176501870155334e-02,5.740135675296187401e-04,-3.306094324216246605e-03,-1.334520056843757629e-04,1.161400973796844482e-02,2.818559296429157257e-03,-6.472228169441223145e-01,-4.747823812067508698e-03,-4.089521709829568863e-03,-1.418619416654109955e-03,6.048054434359073639e-03,9.456437081098556519e-03,6.338804960250854492e-03,-5.816090852022171021e-03,-1.965606585144996643e-03,-7.564291823655366898e-03,-2.669917419552803040e-03,-5.399176850914955139e-03,4.330225754529237747e-03,-3.234636038541793823e-03,3.096053376793861389e-03
7.261604536324739456e-03,6.081778556108474731e-03,2.864947542548179626e-03,-3.471865318715572357e-03,-2.371418522670865059e-04,3.469930961728096008e-03,-1.061142608523368835e-02,-5.563883110880851746e-03,5.160134285688400269e-03,-3.159298561513423920e-03,9.321882389485836029e-04,-2.462756261229515076e-02,3.594440640881657600e-04,-5.036976188421249390e-03,7.732873782515525818e-04,1.340705901384353638e-02,2.598921768367290497e-03,-6.170813441276550293e-01,-4.351452924311161041e-03,-5.890207830816507339e-03,4.686648026108741760e-04,5.273469723761081696e-03,9.075973182916641235e-03,3.214783966541290283e-03,-2.333807758986949921e-03,-1.547126215882599354e-03,-5.882242694497108459e-03,-1.253666356205940247e-03,-4.656100645661354065e-03,4.961707163602113724e-03,-3.355059772729873657e-03,1.523228362202644348e-03
6.177609320729970932e-03,7.946792989969253540e-03,3.896569833159446716e-03,-2.437806688249111176e-03,-6.835210369899868965e-04,-1.197410747408866882e-04,-1.159258186817169189e-02,2.999901771545410156e-03,3.506287466734647751e-03,-4.182192496955394745e-03,2.086909022182226181e-03,-2.532409504055976868e-02,1.410554978065192699e-03,-3.972802311182022095e-03,-1.577408984303474426e-04,9.026415646076202393e-03,1.571760512888431549e-03,-6.380239725112915039e-01,-4.218817688524723053e-03,-3.672542516142129898e-03,-1.427180133759975433e-03,3.830851055681705475e-03,1.055921986699104309e-02,4.990912973880767822e-03,-4.121940582990646362e-03,-8.628239156678318977e-04,-7.821930572390556335e-03,-1.598106697201728821e-03,-4.406535997986793518e-03,6.285697687417268753e-03,-2.761647105216979980e-03,2.322439104318618774e-04
8.899215608835220337e-03,9.565118700265884399e-03,7.024107500910758972e-03,-4.131502471864223480e-03,7.963728858157992363e-04,-1.175886951386928558e-03,-1.103687658905982971e-02,1.140297390520572662e-02,2.172329928725957870e-03,-6.615776568651199341e-03,6.720563396811485291e-05,-2.641708031296730042e-02,1.463573309592902660e-03,-4.178963601589202881e-03,3.199332393705844879e-03,1.249175518751144409e-02,1.321659423410892487e-03,-9.594480395317077637e-01,-3.689937992021441460e-03,-3.421379718929529190e-03,-3.146931529045104980e-03,6.826707161962985992e-03,1.271745190024375916e-02,3.736816346645355225e-03,-2.913434058427810669e-03,-5.586804822087287903e-03,-1.206102501600980759e-02,-1.738475635647773743e-03,-8.919332176446914673e-04,4.463512916117906570e-03,-3.188259899616241455e-03,3.303142264485359192e-03
7.936757057905197144e-03,8.075226098299026489e-03,6.417816504836082458e-03,-4.059567116200923920e-03,-1.097965287044644356e-04,-2.318005077540874481e-03,-1.270625367760658264e-02,8.885310962796211243e-03,2.640186343342065811e-03,-5.285595543682575226e-03,9.842677973210811615e-04,-2.815624698996543884e-02,1.981075853109359741e-03,-4.576236940920352936e-03,2.177345566451549530e-03,8.852548897266387939e-03,1.810458488762378693e-03,-1.007252454757690430e+00,-5.091697908937931061e-03,-3.426900599151849747e-03,-1.454136334359645844e-03,6.681823171675205231e-03,1.316313073039054871e-02,2.993203699588775635e-03,-3.118066117167472839e-03,-4.451269283890724182e-03,-1.096665300428867340e-02,-3.652418032288551331e-03,-6.398651748895645142e-04,4.310567397624254227e-03,-2.073056995868682861e-03,3.212535753846168518e-03
6.983595434576272964e-03,5.498263984918594360e-03,2.585968002676963806e-03,-2.499944530427455902e-03,7.279095007106661797e-04,-2.684248611330986023e-04,-9.899651631712913513e-03,7.277643308043479919e-03,5.699187982827425003e-03,-3.157384693622589111e-03,7.470115087926387787e-04,-1.775722578167915344e-02,1.921094371937215328e-03,-3.750782227143645287e-03,1.641772687435150146e-04,1.384507864713668823e-02,-1.362329348921775818e-04,-6.983719468116760254e-01,-2.334982855245471001e-03,-2.771432045847177505e-03,4.027684219181537628e-03,5.625993944704532623e-03,7.460873574018478394e-03,7.007330656051635742e-03,-4.033133387565612793e-03,-1.053312909789383411e-03,-7.440553978085517883e-03,-5.681442096829414368e-03,-4.404822364449501038e-03,5.819917190819978714e-03,-1.695796847343444824e-03,4.124732688069343567e-03
5.840506870299577713e-03,5.234275013208389282e-03,7.867431268095970154e-03,-2.584285102784633636e-03,1.802231068722903728e-03,-3.421961329877376556e-03,-1.220687665045261383e-02,1.195878162980079651e-02,3.945345524698495865e-03,-4.355299286544322968e-03,2.366616390645503998e-04,-3.123291209340095520e-02,2.004547044634819031e-03,-1.672368263825774193e-03,8.234055712819099426e-04,9.088255465030670166e-03,-1.591353677213191986e-03,-1.110436916351318359e+00,-1.828529639169573784e-03,-4.119379911571741104e-03,3.625999204814434052e-03,3.591188229620456696e-03,8.832890540361404419e-03,7.146470248699188232e-03,-1.897973939776420593e-03,-2.016751095652580261e-03,-1.179154030978679657e-02,-6.734946742653846741e-03,-2.289507538080215454e-04,8.785344660282135010e-03,-1.579217612743377686e-03,3.413939848542213440e-03
8.018167689442634583e-03,7.317308336496353149e-03,5.607260391116142273e-03,-4.654190503060817719e-03,-1.226012711413204670e-03,-2.180107869207859039e-03,-1.035531423985958099e-02,3.164844587445259094e-03,3.801907412707805634e-03,-3.750102594494819641e-03,7.388135418295860291e-05,-2.902458980679512024e-02,1.954121980816125870e-03,-5.274325609207153320e-03,9.927367791533470154e-04,1.419789344072341919e-02,1.666096039116382599e-03,-8.588451743125915527e-01,-3.905878169462084770e-03,-2.308117691427469254e-03,8.076988160610198975e-04,4.813567735254764557e-03,9.123530238866806030e-03,5.164451897144317627e-03,-2.957461401820182800e-03,-2.198686823248863220e-03,-1.144594233483076096e-02,-4.900725558400154114e-03,-2.835342660546302795e-03,5.621709395200014114e-03,-2.846390008926391602e-03,4.172468557953834534e-03
8.562775328755378723e-03,7.394138723611831665e-03,6.087793037295341492e-03,-3.610248677432537079e-03,-4.384863423183560371e-04,-1.523575745522975922e-03,-1.059605181217193604e-02,5.818543955683708191e-03,3.261549863964319229e-03,-5.556791089475154877e-03,-1.146630384027957916e-04,-2.441095933318138123e-02,9.121539769694209099e-04,-4.480380564928054810e-03,2.212787978351116180e-03,4.899747669696807861e-03,8.441293612122535706e-04,-7.924554944038391113e-01,-4.148826934397220612e-03,-2.031432930380105972e-03,9.620934724807739258e-04,3.511392511427402496e-03,9.984094649553298950e-03,4.114530980587005615e-03,-2.902024425566196442e-03,-3.227183595299720764e-03,-1.247746683657169342e-02,-2.455288544297218323e-03,-1.657078042626380920e-03,4.213281441479921341e-03,-1.255914568901062012e-03,1.993896439671516418e-03
9.566616266965866089e-03,7.733840495347976685e-03,4.403779283165931702e-03,-1.980471424758434296e-03,1.365194912068545818e-03,1.647910103201866150e-04,-1.059335283935070038e-02,7.118783891201019287e-03,5.259280558675527573e-03,-4.088130779564380646e-03,-5.802647210657596588e-04,-2.517503127455711365e-02,2.021185588091611862e-03,-5.506139248609542847e-03,3.709932789206504822e-04,2.050720155239105225e-02,4.411088302731513977e-04,-7.787562608718872070e-01,-3.244907362386584282e-03,-3.199199680238962173e-03,1.054219435900449753e-03,5.052522756159305573e-03,1.098982617259025574e-02,7.119104266166687012e-03,-3.258147276937961578e-03,-2.968741580843925476e-03,-1.122860796749591827e-02,-5.708063021302223206e-03,-4.267195239663124084e-03,5.390801001340150833e-03,-2.176582813262939453e-03,2.573119476437568665e-03
6.000362802296876907e-03,7.098767906427383423e-03,5.814475938677787781e-03,-1.601631753146648407e-03,1.658643479458987713e-03,-2.908809110522270203e-03,-1.206939294934272766e-02,3.723694011569023132e-03,5.165590438991785049e-03,-4.762052558362483978e-03,-7.495144382119178772e-05,-2.631076797842979431e-02,3.328493796288967133e-03,-3.276515519246459007e-03,-1.460061408579349518e-03,1.676148921251296997e-02,2.319903112947940826e-03,-7.044553756713867188e-01,-1.975320978090167046e-03,-3.309132996946573257e-03,3.539079800248146057e-03,3.749848343431949615e-03,1.086271181702613831e-02,8.316896855831146240e-03,-4.523613490164279938e-03,-2.547314390540122986e-03,-7.829876616597175598e-03,-7.032865658402442932e-03,-3.785902634263038635e-03,5.236968863755464554e-03,-2.485945820808410645e-03,3.236034885048866272e-03
6.363356951624155045e-03,7.278803735971450806e-03,5.789367482066154480e-03,-4.317159764468669891e-03,-2.728748368099331856e-04,-7.033227011561393738e-04,-1.210197992622852325e-02,6.123565137386322021e-03,3.687024582177400589e-03,-3.672007471323013306e-03,3.578962292522192001e-03,-2.810476347804069519e-02,1.679013366810977459e-03,-6.141845136880874634e-03,6.006835028529167175e-04,1.182809472084045410e-02,1.580457203090190887e-03,-7.356452345848083496e-01,-3.895074827596545219e-03,-5.287999752908945084e-03,1.869310624897480011e-03,4.967325367033481598e-03,1.156463846564292908e-02,5.186833441257476807e-03,-2.969914115965366364e-03,-1.073671621270477772e-03,-8.870149962604045868e-03,-3.329271450638771057e-03,-3.091419115662574768e-03,4.604552406817674637e-03,-3.387853503227233887e-03,3.309348598122596741e-03
